image_id,split,label,stress_ratio,valid_area,stressed_area,has_planter_skip
9UH84W49V_5286-18963-5798-19475,train,2,0.54126,262144,141888,False
XT41Q8F7B_1140-2491-1652-3003,train,2,0.441692,262144,115787,False
T4DLVLKZ6_2119-11780-2631-12292,train,2,-1.0,-1,-1,True
YY8EPIW1C_11229-18914-11741-19426,train,2,0.891792,262144,233778,False
RCAHLJTZQ_4501-8611-5013-9123,train,2,0.702159,140545,98685,False
X1XMTL6QX_7303-723-7815-1235,train,2,-1.0,-1,-1,True
YY8EPIW1C_10650-13157-11162-13669,train,2,0.421401,261843,110341,False
Y3RA9WAPY_4219-4096-4731-4608,train,2,0.504055,262144,132135,False
1HBK68KTK_8548-14509-9060-15021,train,1,0.26144,262144,68535,False
PHKBDKD9R_631-10242-1143-10754,train,1,0.120508,232666,28038,False
8LK6KEGMI_5056-1833-5568-2345,train,2,0.447685,124648,55803,False
UYY79YV6N_8206-527-8718-1039,train,0,0.074338,139498,10370,False
2DQ464W19_2224-2110-2736-2622,train,1,0.338512,262144,88739,False
VJ2AGCK2I_2174-4115-2686-4627,train,0,0.055157,178346,9837,False
GTLUAY7IY_5100-2206-5612-2718,train,1,0.275547,262144,72233,False
9UH84W49V_7286-2682-7798-3194,train,1,0.284073,262144,74468,False
MJZC8N4AR_3824-475-4336-987,train,1,0.346453,167102,57893,False
N3DKF86PR_3577-7387-4089-7899,train,2,-1.0,-1,-1,True
Y2UGGWGZR_3705-1957-4217-2469,train,0,0.029977,260663,7814,False
1FPBNGD9F_4003-5431-4515-5943,train,1,0.402859,262144,105607,False
3EIUUIG31_5311-3572-5823-4084,train,0,0.0,-1,0,False
1TB7MNWD8_8781-2972-9293-3484,train,1,0.370139,202932,75113,False
NZ9MAMQG8_8485-6166-8997-6678,train,1,0.321114,152413,48942,False
UYY79YV6N_4442-3704-4954-4216,train,0,0.036606,262144,9596,False
WVLNWZ83A_3040-1568-3552-2080,train,1,0.102328,200356,20502,False
BFLBNW4AZ_462-4295-974-4807,train,2,0.438326,140968,61790,False
2Z9UV9DHA_1260-6953-1772-7465,train,0,0.010609,262144,2781,False
DEHW8FUIB_3138-2888-3650-3400,train,0,0.035469,262144,9298,False
Q99ZHNI1H_2896-4587-3408-5099,train,0,0.0,-1,0,False
4VUQI7PW6_926-4273-1438-4785,train,1,0.257668,262144,67546,False
YY8EPIW1C_989-11746-1501-12258,train,2,0.847096,186816,158251,False
TM1XXA1AY_3213-4531-3725-5043,train,0,0.0,-1,0,False
DAHLJKA2W_3882-4490-4394-5002,train,2,0.440151,262144,115383,False
Y7YQ33CTY_4699-11709-5211-12221,train,2,-1.0,-1,-1,True
T641V988J_0-14840-512-15352,train,1,0.258419,262144,67743,False
HXAKBCBWD_5975-574-6487-1086,train,2,0.733878,215176,157913,False
GID4ZQ2CE_7586-1757-8098-2269,train,1,0.251511,262144,65932,False
2EBEQGWZH_2659-753-3171-1265,train,1,0.283661,262144,74360,False
HH1L2XBC2_2298-2608-2810-3120,train,2,0.602932,262144,158055,False
ALKH4MQ63_2000-2503-2512-3015,train,1,0.217454,142177,30917,False
171UN1HAL_1611-738-2123-1250,train,2,-1.0,-1,-1,True
QHBU8YVK7_14074-12500-14586-13012,train,2,-1.0,-1,-1,True
LAQC7ZJ8Z_3406-4566-3918-5078,train,1,0.150314,262144,39404,False
NYIXWWPDF_1847-4780-2359-5292,train,2,0.835373,262144,218988,False
T89JYE12U_878-5762-1390-6274,train,0,0.062225,262144,16312,False
J1H3P1LDC_1357-7495-1869-8007,train,0,0.048958,262144,12834,False
1YXAMN213_2996-362-3508-874,train,0,0.0,-1,0,False
Q1PVN4ABJ_4808-8930-5320-9442,train,0,0.078068,262144,20465,False
KDWEVLH7Z_3334-10765-3846-11277,train,1,0.109535,262144,28714,False
4WBI3IHAY_6205-12317-6717-12829,train,2,0.55471,262144,145414,False
EVBGKZLJG_3201-2040-3713-2552,train,0,0.0,-1,0,False
GID71T4G7_8605-3079-9117-3591,train,2,0.802982,262144,210497,False
G2CR49QFJ_2051-2157-2563-2669,train,2,-1.0,-1,-1,True
AKV6YKFKI_1140-2909-1652-3421,train,2,0.900486,262144,236057,False
ND4EHNNG3_7257-6041-7769-6553,train,1,0.344914,257047,88659,False
8JHN19XIP_2166-2485-2678-2997,train,2,0.413879,262144,108496,False
8JHN19XIP_4048-6436-4560-6948,train,1,0.143986,262144,37745,False
XYWX9HP8F_4577-3578-5089-4090,train,2,0.417019,262144,109319,False
ZF8VFPVI1_1402-4634-1914-5146,train,1,0.349072,262144,91507,False
A2GW8JMYA_3713-264-4225-776,train,2,0.857129,224825,192704,False
ZRWHRKHZG_860-5493-1372-6005,train,0,0.019594,212925,4172,False
C7E97NCQC_1887-3517-2399-4029,train,2,0.500622,262144,131235,False
2FPNYIQY1_4844-950-5356-1462,train,2,0.636132,178018,113243,False
W4VWLIVHE_1261-7977-1773-8489,train,0,0.011971,262144,3138,False
4VUQI7PW6_854-1867-1366-2379,train,1,0.138244,261798,36192,False
T1DJZJXL1_4453-4130-4965-4642,train,2,0.521324,181601,94673,False
FJBQLWJF3_1170-5171-1682-5683,train,2,0.666801,262144,174798,False
BREKE1HXW_2352-2754-2864-3266,train,1,0.115112,141427,16280,False
4AZJLIGYZ_2219-900-2731-1412,train,1,0.139988,262144,36697,False
A2GW8JMYA_4541-13905-5053-14417,train,1,0.097088,262144,25451,False
Z9CQA7FUT_959-6260-1471-6772,train,0,0.02227,262144,5838,False
HXAKBCBWD_3717-2368-4229-2880,train,0,0.040615,262144,10647,False
Y6UDNUNDT_3652-2850-4164-3362,train,1,0.183838,262144,48192,False
29PWCB1DI_4691-3643-5203-4155,train,2,0.900468,139874,125952,False
R2FL62EJD_4068-2105-4580-2617,train,1,0.304321,262144,79776,False
2CRC6AJW8_6979-3389-7491-3901,train,2,0.713276,150699,107490,False
YY8EPIW1C_12038-5599-12550-6111,train,0,0.087658,262144,22979,False
HIQ7X77LW_4840-1422-5352-1934,train,1,0.134621,214104,28823,False
9UH84W49V_12201-17880-12713-18392,train,1,0.214234,235471,50446,False
WVLNWZ83A_3371-4357-3883-4869,train,0,0.034142,262144,8950,False
V9HLQNAXP_2675-910-3187-1422,train,2,-1.0,-1,-1,True
PNT3A28LP_6837-2354-7349-2866,train,2,0.508785,262144,133375,False
GTLUAY7IY_10211-11574-10723-12086,train,1,0.213581,262144,55989,False
VM41WRAYA_3542-3772-4054-4284,train,2,0.45863,262144,120227,False
46FG2N7QJ_1833-4951-2345-5463,train,1,0.346161,262144,90744,False
IAKEC2VUR_11611-4270-12123-4782,train,2,0.878272,184887,162381,False
J7JDTYZ8X_1277-15949-1789-16461,train,2,-1.0,-1,-1,True
V4Z1PP9A9_1020-1422-1532-1934,train,0,0.027431,262144,7191,False
4AZJLIGYZ_5102-7175-5614-7687,train,1,0.28603,262144,74981,False
8U6TJWBGD_4269-7262-4781-7774,train,2,0.483532,262144,126755,False
NNB37L9FD_5650-3078-6162-3590,train,2,-1.0,-1,-1,True
1N8FPDDF2_812-2210-1324-2722,train,2,-1.0,-1,-1,True
CXFKPFY3X_3225-12882-3737-13394,train,2,-1.0,-1,-1,True
9UH84W49V_939-18616-1451-19128,train,1,0.366782,209094,76692,False
EEXQLB26H_2034-5004-2546-5516,train,0,0.0,-1,0,False
8JHN19XIP_1204-6907-1716-7419,train,0,0.076656,262144,20095,False
UK4VDJ8R7_1772-4041-2284-4553,train,2,-1.0,-1,-1,True
2Y87YIWFE_3403-3580-3915-4092,train,0,0.02611,213830,5583,False
A9YB9Y2LA_1120-3082-1632-3594,train,0,0.019686,262016,5158,False
UCXCRZDAG_3009-4625-3521-5137,train,1,0.239017,262144,62657,False
PNT3A28LP_5038-2427-5550-2939,train,2,0.527157,262144,138191,False
DNRD29DJZ_3246-7141-3758-7653,train,1,0.198288,262124,51976,False
TLUZFMVAJ_2095-7675-2607-8187,train,0,0.027069,183492,4967,False
DNWHY8P4V_620-2109-1132-2621,train,2,-1.0,-1,-1,True
GTLUAY7IY_11542-10115-12054-10627,train,1,0.2766,262144,72509,False
HMQJP9FTU_11-6603-523-7115,train,0,0.026918,226648,6101,False
Q2AG7DKCX_8815-4941-9327-5453,train,1,0.202423,262144,53064,False
VCKJCEEHV_1966-3015-2478-3527,train,0,0.064499,262144,16908,False
2FPNYIQY1_3835-4136-4347-4648,train,2,0.904285,262144,237053,False
LLKUGCFKV_3262-1718-3774-2230,train,0,0.011608,262144,3043,False
ZRWHRKHZG_4173-5742-4685-6254,train,2,0.469383,262144,123046,False
KKEWVMQFG_2082-1219-2594-1731,train,0,0.056442,262144,14796,False
J4IXXECHN_2433-819-2945-1331,train,1,0.184185,145104,26726,False
TDKWBLTCK_2083-4226-2595-4738,train,1,0.340856,191327,65215,False
NYIXWWPDF_2981-8086-3493-8598,train,2,0.856728,262144,224586,False
EQMCXGEXF_2695-12465-3207-12977,train,2,0.931335,262144,244144,False
ADHEGFT1W_2242-1353-2754-1865,train,2,0.438132,242913,106428,False
ZQFTBRXCT_2771-4255-3283-4767,train,2,-1.0,-1,-1,True
29PWCB1DI_913-5779-1425-6291,train,1,0.298034,235738,70258,False
V11RW9464_6945-2794-7457-3306,train,1,0.148838,262144,39017,False
4PFV6L44R_3080-6276-3592-6788,train,2,0.680315,252505,171783,False
PU81T442A_4571-5025-5083-5537,train,2,0.762939,262144,200000,False
Y2UGGWGZR_4270-4476-4782-4988,train,0,0.080805,197363,15948,False
77D9ND9BM_3611-8104-4123-8616,train,2,0.702457,262144,184145,False
KJJIILQZN_3746-1635-4258-2147,train,1,0.210899,262144,55286,False
FJBQLWJF3_2542-894-3054-1406,train,1,0.105401,202683,21363,False
8LK6KEGMI_3301-5115-3813-5627,train,1,0.325281,251075,81670,False
G4C6LXNQI_2937-750-3449-1262,train,0,0.041688,261490,10901,False
L24AEPLAK_6565-7554-7077-8066,train,0,0.0,-1,0,False
UYY79YV6N_1776-2297-2288-2809,train,1,0.280735,262144,73593,False
VJ2AGCK2I_4051-7581-4563-8093,train,2,0.741753,262144,194446,False
HCPWVQWQW_7159-896-7671-1408,train,1,0.250805,262144,65747,False
YY8EPIW1C_11274-611-11786-1123,train,1,0.218672,189023,41334,False
BL82HKNC4_2830-7562-3342-8074,train,1,0.18431,204064,37611,False
9HHU4ZWXH_4116-6648-4628-7160,train,2,-1.0,-1,-1,True
Y3RA9WAPY_3873-11633-4385-12145,train,1,0.191212,262144,50125,False
4AZJLIGYZ_6068-5164-6580-5676,train,1,0.333256,262144,87361,False
KZQW2VB7A_3047-4553-3559-5065,train,1,0.128563,242551,31183,False
V11RW9464_8080-886-8592-1398,train,0,0.064003,262144,16778,False
LCFPKN7DX_3238-2908-3750-3420,train,0,0.024637,259001,6381,False
XQ3IEWURW_1630-3990-2142-4502,train,1,0.221137,153724,33994,False
XRHWLWTAN_12475-2523-12987-3035,train,2,0.452223,228595,103376,False
L8H19QDM6_4250-1806-4762-2318,train,2,0.448784,262144,117646,False
KEE8TE127_7140-2699-7652-3211,train,0,0.016022,262144,4200,False
R4UCM2VJK_1748-429-2260-941,train,2,-1.0,-1,-1,True
GID71T4G7_3221-4001-3733-4513,train,1,0.190697,262144,49990,False
NYIXWWPDF_3178-2872-3690-3384,train,2,0.72769,252796,183957,False
XQ64HH2IN_3347-4667-3859-5179,train,1,0.323933,262144,84917,False
9I3N1TCC4_2354-2160-2866-2672,train,0,0.01305,262144,3421,False
1D2NAMJH2_1245-2005-1757-2517,train,2,0.739769,155769,115233,False
YPDXUH8BX_5040-3833-5552-4345,train,0,0.0,-1,0,False
WH7EAF7YX_1434-5424-1946-5936,train,0,0.0,-1,0,False
UYY79YV6N_3227-2852-3739-3364,train,2,0.485786,262144,127346,False
4N9DE4EMH_19458-10615-19970-11127,train,0,0.0,-1,0,False
NYIXWWPDF_2469-8598-2981-9110,train,1,0.095192,41054,3908,False
KDWEVLH7Z_1977-10883-2489-11395,train,2,0.535519,262144,140383,False
7BK2C76RL_2087-7927-2599-8439,train,1,0.103168,251358,25932,False
4WBI3IHAY_7357-12024-7869-12536,train,1,0.158955,262144,41669,False
77D9ND9BM_1222-7082-1734-7594,train,0,0.085673,257468,22058,False
KT8FVK2N4_547-2740-1059-3252,train,0,0.072318,148759,10758,False
FWMEBDUXX_8014-4137-8526-4649,train,1,0.161407,174788,28212,False
AKV6YKFKI_8022-5118-8534-5630,train,2,0.505797,260381,131700,False
XQ3IEWURW_1142-4040-1654-4552,train,2,0.479018,211155,101147,False
YJ9RN6WDX_3373-2918-3885-3430,train,1,0.112225,262144,29419,False
P9PF7CXJ8_3126-634-3638-1146,train,0,0.086497,201891,17463,False
LAQC7ZJ8Z_8304-313-8816-825,train,1,0.339699,192912,65532,False
YVU8YPCDR_10108-7692-10620-8204,train,0,0.045151,262144,11836,False
CDFIHH1UC_6554-9830-7066-10342,train,2,0.79155,160101,126728,False
ENCWB3M63_894-6240-1406-6752,train,1,0.287296,262144,75313,False
ZXFCDEDU4_3214-4738-3726-5250,train,0,0.0,-1,0,False
XT41Q8F7B_741-5760-1253-6272,train,2,-1.0,-1,-1,True
Z9CQA7FUT_5994-6059-6506-6571,train,1,0.111275,262144,29170,False
TI1FAXII3_838-3522-1350-4034,train,0,0.017724,262019,4644,False
9UH84W49V_7504-11317-8016-11829,train,1,0.162811,262144,42680,False
L8H19QDM6_10329-4106-10841-4618,train,1,0.328234,228977,75158,False
Y2UGGWGZR_2205-2956-2717-3468,train,0,0.070358,262101,18441,False
2Y87YIWFE_2337-1259-2849-1771,train,1,0.260895,262144,68392,False
AE6P74XLF_7294-5945-7806-6457,train,0,0.081516,262144,21369,False
VCKJCEEHV_1730-6759-2242-7271,train,1,0.369373,33565,12398,False
4AZJLIGYZ_943-1586-1455-2098,train,1,0.319633,262144,83790,False
ADHEGFT1W_3665-2370-4177-2882,train,2,0.449772,262144,117905,False
9UH84W49V_10774-15894-11286-16406,train,0,0.072372,262144,18972,False
YY8EPIW1C_11229-18402-11741-18914,train,0,0.0228,262144,5977,False
Q1PVN4ABJ_9389-11194-9901-11706,train,0,0.021748,262144,5701,False
8U6TJWBGD_7033-4971-7545-5483,train,2,0.650547,262144,170537,False
AKV6YKFKI_4950-510-5462-1022,train,1,0.341477,172694,58971,False
YY8EPIW1C_4776-3604-5288-4116,train,2,0.700348,262144,183592,False
KDWEVLH7Z_1570-8936-2082-9448,train,1,0.174614,262144,45774,False
4AZJLIGYZ_3191-4103-3703-4615,train,1,0.12289,262144,32215,False
L8H19QDM6_9863-3412-10375-3924,train,2,0.426975,262144,111929,False
EQMCXGEXF_3207-7345-3719-7857,train,1,0.142521,262144,37361,False
YY8EPIW1C_989-12258-1501-12770,train,2,0.839194,190385,159770,False
EPAVX9M31_4528-7588-5040-8100,train,2,-1.0,-1,-1,True
L6XXX6YRH_3728-7803-4240-8315,train,2,-1.0,-1,-1,True
BL82HKNC4_1899-7950-2411-8462,train,1,0.163799,262144,42939,False
LAQC7ZJ8Z_5842-8324-6354-8836,train,0,0.047478,262144,12446,False
XYWX9HP8F_1447-3301-1959-3813,train,2,0.938118,262144,245922,False
77D9ND9BM_5017-679-5529-1191,train,1,0.146657,176575,25896,False
YY8EPIW1C_9693-15330-10205-15842,train,2,0.437214,262144,114613,False
KDWEVLH7Z_919-6248-1431-6760,train,1,0.129631,262144,33982,False
1WVAJX46B_2502-8396-3014-8908,train,2,-1.0,-1,-1,True
3FJMLWRT2_2490-2004-3002-2516,train,0,0.0,-1,0,False
NYIXWWPDF_3573-4856-4085-5368,train,1,0.149841,262144,39280,False
77D9ND9BM_7178-2671-7690-3183,train,2,0.817024,262144,214178,False
C3PZYCXUI_9614-5327-10126-5839,train,2,-1.0,-1,-1,True
HGIUEFX7R_3489-6975-4001-7487,train,2,-1.0,-1,-1,True
2L3ZGKHJL_4150-1072-4662-1584,train,0,0.061031,262144,15999,False
AC8HND3VK_3170-3563-3682-4075,train,1,0.17411,262144,45642,False
K1YZ7MURB_7127-8397-7639-8909,train,2,-1.0,-1,-1,True
PNT3A28LP_2046-3608-2558-4120,train,2,0.433369,262144,113605,False
Q1PVN4ABJ_3085-4223-3597-4735,train,0,0.073315,151715,11123,False
7BK2C76RL_4054-6494-4566-7006,train,1,0.149456,202388,30248,False
4WBI3IHAY_5512-11686-6024-12198,train,0,0.092129,262144,24151,False
8HW1LA37V_5940-12643-6452-13155,train,0,0.0,-1,0,False
94UU93MCR_3146-5714-3658-6226,train,2,-1.0,-1,-1,True
ZMGGNMML1_9064-9365-9576-9877,train,0,0.019791,262144,5188,False
Z2PE8QPQM_8847-4004-9359-4516,train,2,0.563286,262144,147662,False
RJVTM4Q6P_314-1919-826-2431,train,0,0.010783,168133,1813,False
YY8EPIW1C_3791-6071-4303-6583,train,2,0.730164,262144,191408,False
T641V988J_797-5202-1309-5714,train,2,0.717273,193434,138745,False
2L3ZGKHJL_2632-6209-3144-6721,train,0,0.074883,262144,19630,False
2L3ZGKHJL_1675-6382-2187-6894,train,1,0.113786,252940,28781,False
7BK2C76RL_3675-5559-4187-6071,train,1,0.129818,262144,34031,False
XC9XQ2DH8_3844-3017-4356-3529,train,1,0.09532,165695,15794,False
BP1ZHWMXK_5306-6741-5818-7253,train,2,-1.0,-1,-1,True
VVGANF381_1115-5509-1627-6021,train,1,0.227478,262144,59632,False
PF8VJEUKC_12934-15854-13446-16366,train,0,0.0,-1,0,False
YY8EPIW1C_9181-20450-9693-20962,train,1,0.156589,121931,19093,False
IAKEC2VUR_7794-1709-8306-2221,train,0,0.094592,260042,24598,False
7TVJGQC17_2841-9667-3353-10179,train,2,-1.0,-1,-1,True
AMBEDAYEG_3756-2910-4268-3422,train,1,0.273457,262144,71685,False
9UH84W49V_10125-19945-10637-20457,train,1,0.315872,262144,82804,False
UYY79YV6N_2048-4487-2560-4999,train,1,0.333282,262144,87368,False
WVLNWZ83A_2282-5976-2794-6488,train,0,0.010674,262144,2798,False
RBPDH3EL6_1193-2387-1705-2899,train,0,0.015698,138230,2170,False
EQMCXGEXF_647-14513-1159-15025,train,2,0.597313,125626,75038,False
TJLUTQNNK_2144-5886-2656-6398,train,0,0.013332,262144,3495,False
KXP66LEK3_8222-4822-8734-5334,train,2,-1.0,-1,-1,True
Q8G16BHEF_7761-8123-8273-8635,train,2,-1.0,-1,-1,True
Q2AG7DKCX_9833-684-10345-1196,train,1,0.362032,215271,77935,False
PNT3A28LP_7002-6512-7514-7024,train,2,0.522845,232717,121675,False
UYY79YV6N_5437-805-5949-1317,train,2,0.516376,259960,134237,False
46FG2N7QJ_2458-572-2970-1084,train,1,0.379604,201531,76502,False
Q8G16BHEF_8151-3190-8663-3702,train,2,-1.0,-1,-1,True
ZU44K4P2E_7589-6184-8101-6696,train,1,0.19273,262144,50523,False
WYZ641E9J_6713-1318-7225-1830,train,2,0.502861,262144,131822,False
VVGANF381_3077-426-3589-938,train,1,0.26357,246879,65070,False
WVLNWZ83A_2821-4527-3333-5039,train,0,0.072781,262144,19079,False
4VUQI7PW6_3713-3485-4225-3997,train,1,0.113407,261385,29643,False
VM41WRAYA_801-8382-1313-8894,train,1,0.250721,175518,44006,False
DV6BL1PMH_1401-4354-1913-4866,train,1,0.315833,233123,73628,False
XQ64HH2IN_4664-6587-5176-7099,train,1,0.372101,262144,97544,False
N94JWEUJP_4270-3768-4782-4280,train,2,-1.0,-1,-1,True
RCAHLJTZQ_3989-8611-4501-9123,train,2,0.71072,144856,102952,False
F2XWHDV7G_1438-5491-1950-6003,train,0,0.033394,262144,8754,False
DEHW8FUIB_3471-566-3983-1078,train,1,0.250286,251720,63002,False
ND4EHNNG3_5540-5497-6052-6009,train,1,0.335617,255261,85670,False
9UH84W49V_8031-15508-8543-16020,train,2,0.432991,262144,113506,False
7J3W7URRT_5371-7650-5883-8162,train,1,0.136421,262144,35762,False
Q1PVN4ABJ_11809-8001-12321-8513,train,1,0.139965,262144,36691,False
XYWX9HP8F_6367-2233-6879-2745,train,2,0.55719,262144,146064,False
7BK2C76RL_1655-8493-2167-9005,train,0,0.03148,203113,6394,False
T1NQEB63R_5921-9449-6433-9961,train,1,0.209625,262144,54952,False
9UH84W49V_7556-7053-8068-7565,train,2,0.940594,262144,246571,False
YY8EPIW1C_8669-12770-9181-13282,train,0,0.011082,262144,2905,False
T89JYE12U_14460-802-14972-1314,train,0,0.077808,262144,20397,False
IUBMKKNMT_9618-8509-10130-9021,train,2,-1.0,-1,-1,True
WJZJEE14I_2314-4165-2826-4677,train,2,0.664562,262144,174211,False
UK4VDJ8R7_2711-4758-3223-5270,train,2,-1.0,-1,-1,True
6GDCTNWXY_7528-3162-8040-3674,train,1,0.191654,262144,50241,False
DEHW8FUIB_1837-3544-2349-4056,train,1,0.4035,262144,105775,False
DAHLJKA2W_4221-2372-4733-2884,train,1,0.257679,262144,67549,False
B6HTKJXHY_3493-1685-4005-2197,train,0,0.074257,262144,19466,False
2FPNYIQY1_3820-1462-4332-1974,train,2,0.837765,262144,219615,False
1FPBNGD9F_8671-1577-9183-2089,train,2,0.549536,150263,82575,False
HIQ7X77LW_7069-6458-7581-6970,train,0,0.018257,262144,4786,False
ND4EHNNG3_2908-5499-3420-6011,train,1,0.277748,262144,72810,False
XBZQRC1R8_5233-854-5745-1366,train,2,-1.0,-1,-1,True
Q1PVN4ABJ_9428-4763-9940-5275,train,0,0.084511,262144,22154,False
XH8WZKCK3_7184-1507-7696-2019,train,1,0.119102,262144,31222,False
ENCWB3M63_2968-2609-3480-3121,train,2,0.559658,262144,146711,False
BL82HKNC4_906-9874-1418-10386,train,1,0.152886,202687,30988,False
YY8EPIW1C_12910-1963-13422-2475,train,1,0.349786,189956,66444,False
RVLMWM9ZB_2356-780-2868-1292,train,2,-1.0,-1,-1,True
FHPBGQ8WQ_7026-5364-7538-5876,train,0,0.0,-1,0,False
VLABVAH3T_9416-5870-9928-6382,train,0,0.0,-1,0,False
YY8EPIW1C_1181-7260-1693-7772,train,1,0.385245,251811,97009,False
PEH9PYTG2_1555-580-2067-1092,train,2,-1.0,-1,-1,True
L9WB8LI6U_4299-6782-4811-7294,train,1,0.149448,176925,26441,False
VM41WRAYA_3685-810-4197-1322,train,1,0.096447,262144,25283,False
YY8EPIW1C_8669-16866-9181-17378,train,1,0.265114,262144,69498,False
VLABVAH3T_9416-6382-9928-6894,train,0,0.0,-1,0,False
4AZJLIGYZ_5840-7027-6352-7539,train,1,0.321514,262144,84283,False
YFGBEE414_1591-773-2103-1285,train,1,0.101944,262144,26724,False
UZ1LRR6XL_3813-12099-4325-12611,train,1,0.281799,168184,47394,False
FHPBGQ8WQ_7026-6388-7538-6900,train,0,0.0,-1,0,False
AMHWXGPTC_809-1303-1321-1815,train,1,0.106392,222075,23627,False
W87KGQL7T_3656-3404-4168-3916,train,0,0.042578,142655,6074,False
LAQC7ZJ8Z_5842-8836-6354-9348,train,0,0.071487,262144,18740,False
YZ762F2A3_7414-1440-7926-1952,train,1,0.279118,262144,73169,False
DRTG1HAUZ_7095-2694-7607-3206,train,1,0.402031,262144,105390,False
GYYW4VFTD_5401-929-5913-1441,train,1,0.121632,262144,31885,False
82NM7BTJT_7987-11531-8499-12043,train,2,-1.0,-1,-1,True
K1YZ7MURB_7482-8320-7994-8832,train,2,-1.0,-1,-1,True
YVU8YPCDR_6634-4431-7146-4943,train,0,0.036047,212141,7647,False
8U6TJWBGD_6009-5483-6521-5995,train,2,0.455372,262144,119373,False
9Z9GP8D4A_1075-6229-1587-6741,train,1,0.35508,262144,93082,False
YJ9RN6WDX_3889-4007-4401-4519,train,0,0.072933,262144,19119,False
W4VWLIVHE_2716-2391-3228-2903,train,1,0.22382,262144,58673,False
YY8EPIW1C_10205-10210-10717-10722,train,0,0.015957,262144,4183,False
7WJP9GDDU_1891-4274-2403-4786,train,0,0.0,-1,0,False
T4DLVLKZ6_1928-5602-2440-6114,train,2,-1.0,-1,-1,True
48MEIM1PT_4164-8330-4676-8842,train,2,-1.0,-1,-1,True
YUTXIHPR8_3059-6187-3571-6699,train,1,0.144009,262144,37751,False
Q1PVN4ABJ_10977-9003-11489-9515,train,1,0.211201,262144,55365,False
DQ4AMC9CJ_3030-3571-3542-4083,train,2,-1.0,-1,-1,True
WYZ641E9J_610-804-1122-1316,train,1,0.107899,169102,18246,False
EEND1VJN9_592-2717-1104-3229,train,1,0.12018,231046,27767,False
UZ1LRR6XL_6021-8095-6533-8607,train,2,0.441433,262144,115719,False
9UH84W49V_1451-14520-1963-15032,train,2,0.500759,252381,126382,False
TFKQN12ER_1396-463-1908-975,train,0,0.038675,208634,8069,False
3ZPRHMXDB_1224-2241-1736-2753,train,2,0.948571,62319,59114,False
UYXUHWIVH_4583-13696-5095-14208,train,2,-1.0,-1,-1,True
7BK2C76RL_4537-5770-5049-6282,train,0,0.069239,231677,16041,False
G2CR49QFJ_4052-9781-4564-10293,train,2,-1.0,-1,-1,True
ZGK8R3R1R_4900-3961-5412-4473,train,2,-1.0,-1,-1,True
YY8EPIW1C_2525-17890-3037-18402,train,1,0.346275,262144,90774,False
HXAKBCBWD_6999-1086-7511-1598,train,2,0.746323,262144,195644,False
8JHN19XIP_4042-2920-4554-3432,train,1,0.207413,262144,54372,False
J9PK1M3HW_2017-8013-2529-8525,train,1,0.359623,262144,94273,False
V4Z1PP9A9_1335-486-1847-998,train,1,0.261809,214947,56275,False
8U6TJWBGD_4723-5905-5235-6417,train,1,0.379173,262144,99398,False
AR31DBXFW_11950-4727-12462-5239,train,0,0.040362,249792,10082,False
77D9ND9BM_5897-5821-6409-6333,train,2,0.752819,262144,197347,False
PU81T442A_7322-1502-7834-2014,train,0,0.039951,262144,10473,False
UCXCRZDAG_4291-7039-4803-7551,train,0,0.049812,262144,13058,False
Q99ZHNI1H_8271-1513-8783-2025,train,0,0.0,-1,0,False
YJ9RN6WDX_4154-3050-4666-3562,train,2,0.673405,262144,176529,False
F2XWHDV7G_969-4062-1481-4574,train,0,0.079723,262144,20899,False
ZMGGNMML1_8552-8853-9064-9365,train,0,0.076714,262144,20110,False
HXAKBCBWD_2978-3481-3490-3993,train,1,0.248768,262144,65213,False
PNT3A28LP_4123-7842-4635-8354,train,2,0.506119,262144,132676,False
